4419.438839 1051.988422
3080.038039 1052.558279
2290.857889 3471.346188
1809.813770 3280.142110
869.378592 1349.936501
2509.036219 3897.281023
1067.196640 884.515565
1449.434136 3210.824825
978.571352 3558.223111
3485.971341 2598.104397
5021.202993 3904.505674
2193.688021 1900.433980
3323.626589 2288.707402
4420.639307 3494.281452
3633.070136 28.580826
1610.059089 586.526402
5034.489938 2732.570138
3202.030460 3726.721148
3232.503910 3278.169986
4602.629060 3635.942272
2512.724056 668.394904
2927.345813 1016.577486
5161.443312 686.612096
601.320209 141.563152
1828.896372 2993.477144
993.090793 3070.863390
1640.905225 1803.389649
1549.166639 3629.109611
654.902088 1433.887601
2202.220308 2650.388286
4660.562914 2492.275311
5141.279374 1256.121796
708.421375 2200.628580
3615.637719 2043.542971
2305.841329 2344.885304
3743.291727 2579.176415
505.332851 2241.917948
1433.850266 3400.959682
389.512969 2167.729985
4366.288234 2820.563644
3835.517977 1980.930138
853.306616 3686.390522
89.766081 3694.614885
3316.397651 914.217219
4623.847725 2162.350921
3698.962351 1122.955176
523.805553 2901.882749
473.606464 3719.714867
4534.334905 513.594852
3670.063397 352.700509
2567.166201 2675.252760
1244.116499 3226.590399
2591.027669 1698.612341
2717.852943 2410.990594
5117.510137 3030.601424
2666.320525 528.651017
3867.053917 1413.609473
5414.364794 173.136875
4485.584968 3319.698440
2571.985171 1490.517583
2221.410358 3093.436897
5432.782949 66.784377
4665.053807 3783.257427
2520.959357 217.394802
770.752493 2189.562123
1027.235142 1848.278406
4025.718062 296.655327
3636.201997 3566.144349
2110.512160 2789.001389
911.404744 1155.351191
2999.403059 2756.971167
3976.401138 3272.901847
986.160594 669.205042
409.408900 2538.865837
843.238272 714.397547
193.157519 3670.137535
1163.356089 1634.448512
393.931077 1711.216765
1578.748860 2346.093130
1705.376019 2461.972137

4473.044271 774.431608
222.948396 3644.325155
3263.997508 529.937915
2550.603944 3183.034097
4718.619635 1970.756241
4415.501607 2465.225643
3366.662403 1229.107124
3600.679481 80.496224
3961.727406 2101.286416
3841.387962 658.719145
1982.145026 3902.547040
1995.575793 3712.409846
4236.039060 2979.114041
2356.741570 2679.866628
1325.408074 3400.132442
3956.362525 1780.962413
3720.955663 1343.455441
2199.026069 2418.718608
2152.625257 3670.734744
2540.993552 1825.502352
4024.579840 2249.637496
1636.195829 31.702345
2418.532464 1019.304205
3914.000137 3079.973022
2848.086135 515.582024
2752.952386 272.401982
3728.514648 2648.134654
565.307248 1181.033238
1134.803070 3026.285772
4163.793432 379.285754
2505.504808 2582.958993
328.331050 3434.141513
2038.578633 3468.858545
4694.725939 3809.539889
383.932693 758.047020
1787.713829 2899.669102
525.359082 2221.345232
2550.646589 168.598063
3977.866775 3714.981853
588.513448 1527.367287
1340.112446 568.968966
1141.715321 558.193965
957.502702 2258.249997
484.685328 1699.139855
486.507779 3254.358953
2567.880120 1388.068266
2219.085689 1117.317757
4302.285834 3350.096227
1380.081062 137.075562
988.356109 1949.857961
2037.807076 640.018304
3538.640987 1664.732801
3645.548694 1491.914397
617.293727 3355.066264
2750.560567 793.311757
1350.901431 1800.490519
228.009549 3097.200945
1104.764248 3803.355311
4536.701425 965.558054
4673.467920 574.178991
1514.144565 1976.206818
2053.232767 2858.639235
4246.526325 3702.002330
1078.943990 859.783129
1731.578928 2551.618706
4939.617901 694.565953
1275.506702 782.484147
5152.119889 1402.139009
563.212663 2466.425246
601.119218 1706.791846
315.362519 1063.993370
2924.577924 1099.184574
1362.121505 87.144247
4940.138692 338.995571
4527.080778 3330.767549
732.308392 3592.964923
4028.180204 1802.631380
3784.544764 458.424808
2315.470793 3836.769248
5216.462665 191.467203

4473.044271 774.431608
222.948396 3644.325155
3263.997508 529.937915
2550.603944 3183.034097
4718.619635 1970.756241
4415.501607 2465.225643
3366.662403 1229.107124
3600.679481 80.496224
3961.727406 2101.286416
3841.387962 658.719145
1982.145026 3902.547040
1995.575793 3712.409846
4236.039060 2979.114041
2356.741570 2679.866628
1325.408074 3400.132442
3956.362525 1780.962413
3720.955663 1343.455441
2199.026069 2418.718608
2152.625257 3670.734744
2540.993552 1825.502352
4024.579840 2249.637496
1636.195829 31.702345
2418.532464 1019.304205
3914.000137 3079.973022
2848.086135 515.582024
2702.996080 228.280435
3728.514648 2648.134654
565.307248 1181.033238
1134.803070 3026.285772
4163.793432 379.285754
2505.504808 2582.958993
328.331050 3434.141513
2038.578633 3468.858545
4694.725939 3809.539889
383.932693 758.047020
1787.713829 2899.669102
525.359082 2221.345232
2550.646589 168.598063
3977.866775 3714.981853
588.513448 1527.367287
1340.112446 568.968966
1141.715321 558.193965
957.502702 2258.249997
484.685328 1699.139855
486.507779 3254.358953
2567.880120 1388.068266
2219.085689 1117.317757
4302.285834 3350.096227
1380.081062 137.075562
988.356109 1949.857961
2037.807076 640.018304
3538.640987 1664.732801
3645.548694 1491.914397
617.293727 3355.066264
2750.560567 793.311757
1350.901431 1800.490519
228.009549 3097.200945
1104.764248 3803.355311
4536.701425 965.558054
4673.467920 574.178991
1514.144565 1976.206818
2053.232767 2858.639235
4246.526325 3702.002330
1078.943990 859.783129
1731.578928 2551.618706
4939.617901 694.565953
3576.464234 2837.495117
5152.119889 1402.139009
563.212663 2466.425246
601.119218 1706.791846
315.362519 1063.993370
2924.577924 1099.184574
1362.121505 87.144247
4940.138692 338.995571
4527.080778 3330.767549
732.308392 3592.964923
4028.180204 1802.631380
3784.544764 458.424808
2315.470793 3836.769248
5216.462665 191.467203

